국가서지번호,출처기관제어번호,자료유형,표제와 책임표시사항,제목,부제목,저자,발행처,발행지역,발행지코드,내용유형,크기,가격,본문언어,분야
NBC202229519,KMO202255633,공공간행물,"(2021) 금석문 탁본 조사 보고서 : 경상남도 부산광역시 울산광역시 / 문화재청, 대한불교조계종 총무원 [편]",(2021) 금석문 탁본 조사 보고서,경상남도 부산광역시 울산광역시,문화재청(KAB201400037);대한불교조계종.총무원(KAB201804477),문화재청 ;대한불교조계종 총무원,No data,tjk,text,30 cm,No data,kor,경제학
NBC202229519,KMO202231191,공공간행물,"(2021) 기후감시 및 분석기반의 장기예보 가이던스 / 집필: 조경숙, 임주연, 이예숙, 최철운, 손희정, 류미영, 오지영, 정혜리, 공연지, 최정목, 원유진, 이우섭, 여새림, 김선태, 명복순, 임슬희, 이은정, 우성호",(2021) 기후감시 및 분석기반의 장기예보 가이던스,No data,조경숙;임주연;이예숙;최철운;손희정;류미영;오지영;정혜리;공연지;최정목;원유진;이우섭;여새림;김선태;명복순;임슬희;이은정;우성호,기상청,No data,ulk,text,30 cm,No data,kor,지학
NBC202229519,KMO202260410,공공간행물,"(2021) 낙동정맥 자원실태와 변화 = 2021 field survey report on forest resources : Nakdong-jeongmaek / 집필인: 김수진, 김동필, 김경태, 이호영, 오현경, 한승우, 엄정희, 김지석, 최윤호, 강기래, 윤진옥, 박현빈, 임종환, 송준호, 남궁석",(2021) 낙동정맥 자원실태와 변화,No data,김수진;김동필(KAC201519031);김경태;이호영;오현경;한승우(KAC201718746);엄정희(KAC201221019);김지석;최윤호;강기래(KAC201725401);윤진옥;박현빈;임종환(KAC201611585);송준호;남궁석,국립산림과학원,서울,ulk,text,26 cm,No data,kor,"농업,농학"
NBC202229519,KMO202261809,공공간행물,"(2021) 노인학대 현황보고서 / 보건복지부 노인정책과, 중앙노인보호전문기관 [편]",(2021) 노인학대 현황보고서,No data,보건복지부.인구정책실.노인정책과(KAB202200505);중앙노인보호전문기관(KAB202200520),보건복지부 노인정책과 ;중앙노인보호전문기관,No data,ggk,text,30 cm,No data,kor,행정학
NBC202229519,KMO202239836,공공간행물,"(2021) 농어업인 등에 대한 복지실태 조사보고서 = Survey on rural well-being / 연구원: 이민우, 최윤지, 김태화, 민소영, 홍은정, 신동호, 전윤정, 조이슬, 홍근택, 우영민, 박련정, 박인호, 이강형, 김경화, 김창열",(2021) 농어업인 등에 대한 복지실태 조사보고서,No data,이민우;최윤지(KAC201508841);김태화;민소영;홍은정;신동호(KAC201618579);전윤정(KAC201889602);조이슬;홍근택;우영민;박련정;박인호(KAC201512732);이강형(KAC201403958);김경화(KAC201827854);김창열,농촌진흥청 국립농업과학원 농촌환경자원과,완주,jbk,text,26 cm,No data,kor,"농업,농학"
NBC202229519,KMO202268054,공공간행물,(2021) 농어촌서비스기준 이행실태 점검·평가 / 연구기관: 한국농촌경제연구원,(2021) 농어촌서비스기준 이행실태 점검·평가,No data,한국농촌경제연구원(KAB201300044),농림축산식품부,세종,sjk,text,26 cm,No data,kor,"농업,농학"
NBC202229519,KMO202231219,공공간행물,(2021) 농촌지도사업 보고서 / 충청남도농업기술원 기술정책과 [편],(2021) 농촌지도사업 보고서,No data,충청남도농업기술원.기술정책과,충청남도농업기술원 기술정책과,예산,hck,text,26 cm,No data,kor,"농업,농학"
NBC202229519,KMO202305616,공공간행물,(2021) 농촌지도사업보고서 / 신안군농업기술센터 [편],(2021) 농촌지도사업보고서,No data,신안군농업기술센터(KAB202204584),신안군농업기술센터,신안,jnk,text,30 cm,No data,kor,"농업,농학"
NBC202229520,KMO202250163,공공간행물,(2021) 대한민국역사박물관 연차보고서 = National Museum of Korean Contemporary History annual report 2021 / 대한민국역사박물관 [편],(2021) 대한민국역사박물관 연차보고서,No data,대한민국역사박물관(KAB201400213),대한민국역사박물관,서울,ulk,text,28 cm,No data,kor,"일반학회,단체,협회,기관,연구기관"
NBC202229520,T16281619,공공간행물,"(2021) 도서관 길 위의 인문학 : 사업 결과보고서. 2, 도서관편/ 한국도서관협회 편",(2021) 도서관 길 위의 인문학,사업 결과보고서,문화체육관광부;한국도서관협회,문화체육관광부 한국도서관협회,서울,ulk,text,25 cm,No data,kor,문헌정보학
NBC202229520,T16281618,공공간행물,"(2021) 도서관 길 위의 인문학 : 사업 결과보고서. 1, 도서관편 / 한국도서관협회 편",(2021) 도서관 길 위의 인문학,사업 결과보고서,문화체육관광부;한국도서관협회,문화체육관광부 한국도서관협회,서울,ulk,text,25 cm,No data,kor,문헌정보학
NBC202229520,KMO202260861,공공간행물,"(2021) 도서관 길 위의 인문학 사업 결과보고서 : 종합편 / 문화체육관광부, 한국도서관협회 [편]",(2021) 도서관 길 위의 인문학 사업 결과보고서,종합편,문화체육관광부(KAB201300001);한국도서관협회(KAB201500106),문화체육관광부 ;한국도서관협회,세종,usk,text,30 cm,No data,kor,"사회학,사회문제"
NBC202229520,KMO202260860,공공간행물,"(2021) 도서관 길 위의 인문학 사업 결과보고서: 도서관편. 1 / 문화체육관광부,한국도서관협회 [편]",(2021) 도서관 길 위의 인문학 사업 결과보고서,도서관편,문화체육관광부(KAB201300001);한국도서관협회(KAB201500106),문화체육관광부 ;한국도서관협회,세종,tjk,text,26 cm,No data,kor,"공학,공업일반,토목공학,환경공학"
NBC202229520,KMO202245835,공공간행물,(2021) 독서치료 자료집 : 상황별 독서목록 수록 / 서울특별시교육청남산도서관 독서치료·어학실 [편],(2021) 독서치료 자료집,상황별 독서목록 수록,남산도서관(KAB202002637),서울특별시교육청남산도서관 독서치료·어학실,서울,ulk,text,30 cm,No data,kor,문헌정보학
NBC202229520,T16319061,공공간행물,"(2021) 미술관 연보 = Annual report national museum of mordern and contemporary art, Korea. 2021 / 국립현대미술관 [편]",(2021) 미술관 연보,No data,국립현대미술관(AUTH4727),국립현대미술관,과천,ggk,text,26 cm,No data,kor,예술
NBC202229520,KMO202241995,공공간행물,(2021) 미팅&컨벤션 온라인 참가자 조사 : 보고서 / 조사기관: 코어마인드,(2021) 미팅&컨벤션 온라인 참가자 조사,보고서,코어마인드,한국관광공사,창원,gak,text,26 cm,No data,kor,경제학
NBC202229520,KMO202260409,공공간행물,"(2021) 백두대간 설악산권역 자원실태와 변화 = 2021 BDMS of Korea_field survey report on forest resources : Mt. Seorak range / 집필인: 김수진, 윤충원, 박완근, 조현제, 이창배, 최윤호, 김세창, 이정은, 김호진, 임종환, 송준호, 남궁석",(2021) 백두대간 설악산권역 자원실태와 변화,No data,김수진;윤충원(KAC201231228);박완근(KAC201329866);조현제(KAC201210996);이창배(KAC201300733);최윤호;김세창;이정은(KAC2018A8871);김호진;임종환(KAC201611585);송준호;남궁석,국립산림과학원,서울,ulk,text,26 cm,No data,kor,"농업,농학"
NBC202229520,KMO202246145,공공간행물,"(2021) 백두대간보호지역 생태계 조사 : 천왕봉~육십령 / 참여연구진: 박진영, 서형수, 차진열, 신현철, 강지현, 엄순재, 황현수, 김지숙, 김혜진, 노두리, 박소연, 차현기, 정상민, 김서하, 이현지",(2021) 백두대간보호지역 생태계 조사,천왕봉~육십령,박진영(KAC201636466);서형수(KAC202174975);차진열(KAC201617944);신현철;강지현;엄순재;황현수;김지숙;김혜진;노두리;박소연;차현기;정상민;김서하;이현지,환경부 ;국립생태원,No data,bnk,text,30 cm,No data,kor,지학
NBC202229521,KMO202246144,공공간행물,"(2021) 백두대간보호지역 생태계 조사 : 육십령~추풍령 / 참여연구진: 박진영, 서형수, 차진열, 신현철, 강지현, 엄순재, 황현수, 김지숙, 김혜진, 노두리, 박소연, 차현기, 정상민, 김서하, 이현지",(2021) 백두대간보호지역 생태계 조사,육십령~추풍령,박진영(KAC201636466);서형수(KAC202174975);차진열(KAC201617944);신현철;강지현;엄순재;황현수;김지숙;김혜진;노두리;박소연;차현기;정상민;김서하;이현지,환경부 ;국립생태원,No data,gak,text,30 cm,No data,kor,"공학,공업일반,토목공학,환경공학"
NBC202229521,T16534240,공공간행물,(2021) 범죄백서. 통권 제38호 / 법무연수원 [편],(2021) 범죄백서,No data,법무연수원,법무연수원,진주,hbk,text,26 cm,No data,kor,"법률,법학"
NBC202229521,T16395570,공공간행물,(2021) 병무통계연보. 1 / 병무청 규제개혁법무담당관 편집.,(2021) 병무통계연보,No data,병무청.규제개혁법무담당관,병무청,대구,tjk,text,27 cm,No data,kor,행정학
NBC202229521,KMO202262272,공공간행물,(2021) 부패·공익 신고 및 보상 사례집 : 제20집 / 국민권익위원회 [편],(2021) 부패·공익 신고 및 보상 사례집,제20집,국민권익위원회(KAB201400035),국민권익위원회,No data,jnk,text,26 cm,No data,kor,"전기공학,전자공학"
NBC202229521,KMO202305343,공공간행물,(2021) 부패영향평가 사례집 = Corruption risk assessment casebook 2021 / 국민권익위원회 [편],(2021) 부패영향평가 사례집,No data,국민권익위원회(KAB201400035),국민권익위원회,세종,sjk,text,26 cm,No data,kor,행정학
NBC202229521,KMO202245860,공공간행물,(2021) 사법연수원 연간보고서 = JRTI annual report / 사법연수원 [편],(2021) 사법연수원 연간보고서,No data,사법연수원(KAB201400424),사법연수원,고양,sjk,text,26 cm,No data,kor,경제학
NBC202229521,KMO202226727,공공간행물,(2021) 사법정책연구원 연간보고서 = JPRI annual report / 사법정책연구원 [편],(2021) 사법정책연구원 연간보고서,No data,대법원.사법정책연구원(KAB201911210),사법정책연구원,고양,sjk,text,30 cm,No data,kor,화학공학
NBC202229521,KMO202245843,공공간행물,(2021) 사행산업 관련 통계 / 사행산업통합감독위원회 조사홍보과 [편],(2021) 사행산업 관련 통계,No data,사행산업통합감독위원회(KAB202008324),사행산업통합감독위원회 조사홍보과,No data,ggk,text,26 cm,No data,kor,"오락,스포츠"
NBC202229521,KMO202254760,공공간행물,(2021) 사회적 약자 보호 치안백서 / 경찰청 생활안전국 [편],(2021) 사회적 약자 보호 치안백서,No data,경찰청.생활안전국(KAB202006291),경찰청 생활안전국,No data,ulk,text,26 cm,8000,kor,행정학
NBC202229521,KMO202313885,공공간행물,(2021) 산업재해현황분석 : 산업재해보상법에 의한 업무상 재해를 중심으로 / 고용노동부 산업안전보건본부 산업안전보건정책관 산업안전보건정책과 [편],(2021) 산업재해현황분석,산업재해보상법에 의한 업무상 재해를 중심으로,고용노동부.산업안전보건본부.산업안전보건정책관.산업안전보건정책과,고용노동부 산업안전보건본부 산업안전보건정책관 산업안전보건정책과,No data,sjk,text,26 cm,No data,kor,"공학,공업일반,토목공학,환경공학"
NBC202229522,T16643185,공공간행물,(2021) 산업재해현황분석 : 산업재해보상법에 의한 업무상 재해를 중심으로. 2021 / 고용노동부 산업안전보건본부 산업안전보건정책관 산업안전보건정책과 [편],(2021) 산업재해현황분석,산업재해보상법에 의한 업무상 재해를 중심으로,고용노동부;고용노동부.산업안전보건본부.산업안전보건정책관.산업안전보건정책과,고용노동부 산업안전보건본부 산업안전보건정책관 산업안전보건정책과,No data,sjk,text,26 cm,No data,kor,"공학,공업일반,토목공학,환경공학"
NBC202229522,T16693682,공공간행물,(2021) 상수도 통계/ 환경부 물통합정책관 물이용기획과 편,(2021) 상수도 통계,No data,환경부.물통합정책관.물이용기획과,환경부,세종,sjk,text,26 cm,비매품,kor,"공학,공업일반,토목공학,환경공학"
NBC202229522,T16643433,공공간행물,(2021) 상주통계연보 = Statistical year book of Sangju. 제26회(2021) / 경상북도. 상주시. 기획예산담당관 [편],(2021) 상주통계연보,No data,경상북도. 상주시. 기획예산담당관,상주시,상주,gbk,text,26 cm,No data,kor,통계자료
NBC202229522,KMO202247632,공공간행물,(2021) 생태·경관보전지역 정밀조사 : 하시동·안인사구 / [연구기관]: 국립생태원 ; 총괄 책임자: 박진영 ; 연구 책임자: 강지현,(2021) 생태·경관보전지역 정밀조사,하시동·안인사구,박진영;강지현;국립생태원(KAB201500573),환경부 ;국립생태원,No data,bnk,text,21 cm,No data,kor,아시아
NBC202229522,KMO202247631,공공간행물,(2021) 생태·경관보전지역 정밀조사 : 거금도 적대봉 / [연구기관]: 국립생태원 ; 총괄책임: 박진영 ; 사업책임: 엄순재,(2021) 생태·경관보전지역 정밀조사,거금도 적대봉,박진영;엄순재;국립생태원(KAB201500573),환경부 ;국립생태원,No data,sjk,text,30 cm,No data,kor,"농업,농학"
NBC202229522,KMO202242380,공공간행물,"(2021) 생태계서비스 평가지도 = Ecosystem services mapbook / 집필인: 정다예, 이예림, 천금성, 권혁수, 장철순, 이동욱, 홍현정, 차은지",(2021) 생태계서비스 평가지도,No data,정다예;이예림;천금성;권혁수;장철순;이동욱;홍현정;차은지,국립생태원,서천,hck,text,32 cm,No data,kor,생명과학
NBC202229522,KMO202311616,공공간행물,(2021) 서울 시정일지 = Seoul government daily record / 서울역사편찬원 [편],(2021) 서울 시정일지,No data,서울역사편찬원(KAB201914903),서울역사편찬원,서울,ulk,text,25 cm,No data,kor,행정학
NBC202229522,KMO202244951,공공간행물,"(2021) 수산 종자생산 연구 / 연구사: 정세환, 정서경 ; 연구원: 류지혜, 김아람, 고래완, 윤민지, 송국환, 김의정, 이효설",(2021) 수산 종자생산 연구,No data,정세환;정서경;류지혜;김아람;고래완;윤민지;송국환;김의정;이효설,부산광역시 기장군 해조류육종융합연구센터,부산,bnk,text,30 cm,No data,kor,"농업,농학"
